_id,english,somali
6810e37ec93e59710861e0b5,"Despite writing to election commission and Pakistan Telecommunication Authority (which is responsible for the blocking), party officials have been given no explanation for the block.","In kasta oo ay warqad u qoreen guddiga doorashada iyo Hay'adda Isgaarsiinta Pakistan (oo mas'uul ka ah xannibaadda), mas'uuliyiinta xisbigu ma helin wax sharraxaad ah oo ku saabsan xannibaadda."
6810e37ec93e59710861e0b6,"To avoid infection with the new coronavirus wash your hands several times with soap and water, keep a distance of 1.5 meters from other people.","Si aad uga fogaato caabuqa fayraska cusub ee korona gacmahaaga ku dhaq saabuun iyo biyo dhowr jeer, dadka kale ka joog fogaan dhan 1.5 mitir."
6810e37ec93e59710861e0b7,"Their investigation report was originally published by The Colonist Report, and a shorter version is republished on Global Voices as part of a content-sharing agreement.","Warbixintooda baarista waxaa markii hore daabacay The Colonist Report, nooc gaaban oo ka mid ahna waxaa dib loogu daabacay Global Voices iyada oo qayb ka ah heshiis wadaagga macluumaadka."
6810e37ec93e59710861e0b8,"The US had one of the most devastating forest fire seasons since 1960, with more than 11 million acres burned (that’s the size of Denmark).","Mareykanka wuxuu la kulmay mid ka mid ah xilliyadii ugu xumaa ee dabka kaymaha tan iyo 1960, iyadoo in ka badan 11 milyan oo acres ay gubteen (taasi waa baaxadda Denmark)."
6810e37ec93e59710861e0b9,"“Censorship is here to stay, regardless of the tools, so we must stop being obsessed with them and begin to think in the long term.”","""Faafreebku wuu sii jiri doonaa, iyadoon loo eegin qalabka, sidaa darteed waa inaan joojinaa ku mashquulsanaantooda oo aan bilownaa inaan ka fikirno muddada dheer."""
6810e37ec93e59710861e0ba,"This year, the absence of two participants from past meetings was especially palpable: Egyptian blogger Alaa Abd El Fattah and Syrian web developer Bassel Safadi.","Sannadkan, maqnaanshaha laba ka qaybgalayaal ah oo ka soo qaybgalay shirarkii hore ayaa si gaar ah loo dareemay: qoraa reer Masar ah Alaa Abd El Fattah iyo horumariyaha webka reer Suuriya Bassel Safadi."
6810e37ec93e59710861e0bb,"While the great majority of the country's over 17 million people are Muslim (97.2 percent), there are also Christians (2.7 percent) and animists (1 percent).","In kasta oo aqlabiyadda dadka dalka oo ka badan 17 milyan ay yihiin Muslimiin (97.2 boqolkiiba), waxaa sidoo kale jira Kiristaan (2.7 boqolkiiba) iyo kuwa caabuda dhirta iyo xayawaanka (1 boqolkiiba)."
6810e37ec93e59710861e0bc,"However, Palestinians soon discovered that Egypt was limiting the number of people who could pass through the crossing, and thousands were left waiting in frustration.","Si kastaba ha ahaatee, Falastiiniyiintu waxay dhawaan ogaadeen in Masar ay xaddidayso tirada dadka ka gudbi kara xadka, kumanaan kun oo qofna waxay ku sugnaayeen iyagoo niyad jabsan."
6810e37ec93e59710861e0bd,Mole-Dagbani languages are a group of languages spoken across West Africa that includes the Dagbani language spoken by approximately three million people in northern Ghana.,Luuqadaha Mole-Dagbani waa koox luuqado ah oo laga hadlo Galbeedka Afrika oo ay ku jirto luuqadda Dagbani oo ay ku hadlaan qiyaastii saddex milyan oo qof oo ku nool waqooyiga Ghana.
6810e37ec93e59710861e0be,"In response to this question, Global Voices interviewed Réassi Ouabonzi, who also goes by the name Lareus Gangoueus about his engagement with African literary media.","Iyada oo laga jawaabayo su'aashan, Global Voices waxay wareysatay Réassi Ouabonzi, oo sidoo kale loo yaqaan Lareus Gangoueus oo ku saabsan ka qayb qaadashadiisa warbaahinta suugaanta Afrika."
6810e37ec93e59710861e0bf,But the demonstrators headed straight for the French Embassy to demand the withdrawal of French troops whose failure in the Sahel is no longer debatable.,"Laakiin dibadbaxayaashu waxay si toos ah ugu socdeen Safaaradda Faransiiska si ay u dalbadaan in ciidamada Faransiiska laga saaro, kuwaas oo guuldarradooda Sahel aan la isku haysan karin."
6810e37ec93e59710861e0c0,"On this point Russia has demonstrated its effectiveness and it brings no paternalistic context into its links with the African countries, in contrast to France.","Dhinacan, Ruushku wuxuu muujiyay waxtarkiisa mana keenayo macno aabbanimo xiriirkiisa uu la leeyahay wadamada Afrika, taas oo ka duwan Faransiiska."
6810e37ec93e59710861e0c1,BT: That hypothesis is so perilous for the region and the continent that I hold on to the hope that we won't reach that point.,"BT: Mala-awaalkaasi waa mid aad khatar u ah gobolka iyo qaaradda oo dhan, sidaa darteed waxaan rajeynayaa inaan gaari doonin heerkaas."
6810e37ec93e59710861e0c2,"“The stand we defend is that if a journalist has to disclose his sources to a prosecutor, that means that the profession itself has disappeared.","""Mowqifka aan difaaceyno waa haddii wariye uu khasab ku noqoto inuu ilo wareedyada u sheego dacwad oogaha, taasi waxay ka dhigan tahay in xirfadda saxaafadda lafteedu ay meesha ka baxday."""
6810e37ec93e59710861e0c3,"A music genre characterized by a blend of Latin American rhythms and African beats, with the guitar and drum playing prominent roles in the instrumentation.","Nooc muusig oo lagu garto isku-darka laxanka Laatiin Ameerika iyo garaaca Afrika, iyadoo gitaarka iyo durbaanku ay door muhiim ah ka ciyaarayaan qalabka muusikada."
6810e37ec93e59710861e0c4,"In recent years, there has been a resurgence of interest in Rhumba, especially among a younger generation in Africa but particularly so in East Africa.","Sanadihii ugu dambeeyay, waxaa jiray dib u soo noolaansho xiisaha Rhumba, gaar ahaan dhalinyarada Afrika, laakiin si gaar ah Bariga Afrika."
6810e37ec93e59710861e0c5,"There has been abundant public discourse on false information in news channels, particularly in international languages like French and English, and in major African languages.","Waxaa jiray wadahadal badan oo dadweyne oo ku saabsan macluumaadka beenta ah ee ku jira kanaalada wararka, gaar ahaan luqadaha caalamiga ah sida Faransiiska iyo Ingiriisiga, iyo luqadaha waaweyn ee Afrika."
6810e37ec93e59710861e0c6,"Many projects are translated via online platforms that have an integrated translation memory, but you can also get free offline tools like Virtaal or Poedit.","Mashruucyo badan ayaa lagu turjumaa barnaamijyo internetka ah oo leh xusuusta tarjumaadda oo isku dhafan, laakiin waxaad sidoo kale heli kartaa qalab bilaash ah oo offline ah sida Virtaal ama Poedit."
6810e37ec93e59710861e0c7,"“If you need to join us in Ngakoro by telephone, be patient, insist on the call because we don't haven our telephones with us everywhere.","""Haddii aad u baahan tahay inaad taleefan nagula soo xiriirto Ngakoro, samir yeelo, ku adkeyso wicitaanka sababtoo ah taleefannada nooma wataan meel walba."""
6810e37ec93e59710861e0c8,"OM: Words, numbers, symbols and signs are some of the major elements that you draw and visualize in an aesthetically beautiful and sophisticated harmonic way.","OM: Erayada, tirooyinka, calaamadaha iyo astaamaha ayaa ka mid ah qaybaha ugu muhiimsan ee aad sawirto oo aad ku muujiso si qurux badan oo farshaxanimo leh."
6810e37ec93e59710861e0c9,William came to limelight about three years ago when a Daily Times reporter followed his story in Kasungu  about 150 kilometers north of Malawi's capital.,William wuxuu caan noqday qiyaastii saddex sano ka hor markii weriye ka tirsan Daily Times uu ka daba galay sheekadiisa Kasungu oo qiyaastii 150 kiiloomitir waqooyi ka xigta caasimadda Malawi.
6810e37ec93e59710861e0ca,"This will be his first historic visit to Sub-Saharan Africa and will use tools such as Twitter, Facebook and SMS to speak directly to Africans.","Tani waxay noqon doontaa booqashadiisii taariikhiga ahayd ee ugu horreysay ee uu ku tago Afrika Saxaraha ka hooseeya, waxa uuna adeegsan doonaa qalabka sida Twitter-ka, Facebook iyo SMS si uu si toos ah ugula hadlo Afrikaanka."
6810e37ec93e59710861e0cb,"After the speech, a taped audio recording of the President’s answers to the SMS messages received will be made available to radio stations and websites.","Ka dib khudbadda, cajal maqal ah oo duuban oo ah jawaabaha Madaxweynaha ee fariimaha SMS-ka la helay ayaa laga heli doonaa idaacadaha iyo mareegaha."
6810e37ec93e59710861e0cc,"The National Independent Human Rights Commission also praised the pardon, calling for more alternative sentences, such as community work, and to avoid excessive pretrial detention.","Guddiga Qaranka ee Xuquuqda Aadanaha ee Madaxbannaan ayaa sidoo kale bogaadiyay cafiska, isagoo ugu baaqay in la helo xukunno kale oo beddel u ah, sida shaqada bulshada, iyo in laga fogaado xabsiga ka hor maxkamadeynta oo xad dhaaf ah."
6810e37ec93e59710861e0cd,"Data gathered by Iwacu newspaper showed a steady increase in the country's already overcrowded prison population from 2014 to 2018, while capacity stayed the same.","Xog ay ururisay jariiradda Iwacu ayaa muujisay in tirada maxaabiista xabsiyada dalka oo markii horeba buux dhaafay ay si joogto ah u kordhaysay intii u dhaxaysay 2014 ilaa 2018, halka awoodda qaadashada xabsiyadu ay isku mid ahayd."
6810e37ec93e59710861e0ce,"Improving prison conditions and leniency could be useful for officials to present a positive, peaceful image in a wider diplomatic push, after years of tensions.","Horumarinta xaaladaha xabsiyada iyo naxariista ayaa u noqon karta mid waxtar u leh mas'uuliyiinta si ay u muujiyaan muuqaal wanaagsan oo nabdoon oo ku aaddan dadaal diblomaasiyadeed oo ballaaran, ka dib sannado badan oo xiisado ah."
6810e37ec93e59710861e0cf,Companies looking to set up helplines for a rural customer base at a reduced cost are potential customers for the initial phase of Uliza’s growth.,Shirkadaha doonaya inay sameeyaan khadadka caawinta macaamiisha miyiga ah qiimo jaban ayaa ah macaamiisha suurtagalka ah ee wejiga hore ee kobaca Uliza.
6810e37ec93e59710861e0d0,"Although this press code doesn’t include social networks in its definition of media outlets, it does provide procedures to follow for journalists using such networks.","In kasta oo xeerkan saxaafaddu uusan ku darin shabakadaha bulshada qeexitaankeeda warbaahinta, haddana wuxuu bixiyaa habraacyo ay raacaan suxufiyiinta isticmaala shabakadahaas."
6810e37ec93e59710861e0d1,"However I would advise the first time applicants to really look into the technical part, as it can play a big role in the project.","Si kastaba ha ahaatee waxaan kula talin lahaa codsadayaasha markii ugu horeysay inay si dhab ah u eegaan qaybta farsamada, maadaama ay door weyn ka ciyaari karto mashruuca."
6810e37ec93e59710861e0d2,"According to Edward, the site “is the perfect place for you to recycle or sell used cell phones, mp3 players, digital cameras and graphing calculators.","Sida laga soo xigtay Edward, goobta ""waa meesha ugu fiican ee aad ku daadi karto ama ku iibin karto taleefannada gacanta ee la isticmaalay, aaladaha MP3, kamaradaha dijitaalka ah iyo xisaabiyeyaasha garaafka."""
6810e37ec93e59710861e0d3,"With the Arab Spring, the Algerian government has become conscious of the importance of the Internet as a free medium and of the potential risks.","Iyadoo Kacdoonkii Carabta, dowladda Aljeeriya waxay ogaatay muhiimadda internetka oo ah warbaahin xor ah iyo khataraha iman kara."
6810e37ec93e59710861e0d4,The technology sector in West Africa stands to benefit from Glo-1 as companies will be able to communicate more easily with clients and partners overseas.,Qaybta tiknoolajiyadda ee Galbeedka Afrika waxay ka faa'iideysan doontaa Glo-1 maadaama shirkaduhu ay si fudud ula xiriiri karaan macaamiisha iyo la-hawlgalayaasha dibadda.
6810e37ec93e59710861e0d5,"Help us to share Nelson Mandela’s vision of a better future for all, take action this weekend, and tell us about it on our Facebook Page.","Nala ka qayb qaado sidii aan u gaarsiin lahayn aragtida Nelson Mandela ee mustaqbal wanaagsan oo dhammaanteen ah, tallaabo qaado dhammaadka toddobaadkan, oo nooga sheeg boggayaga Facebook."
6810e37ec93e59710861e0d6,"Two days of riots broke out on April 6 and 7 in Egypt, where  prices of staples have doubled since 2004 (and in some cases quadrupled).","Laba maalmood oo rabshado ah ayaa ka dhacay Masar 6-dii iyo 7-dii Abriil, halkaas oo qiimaha raashinka daruuriga ah uu laba jibaarmay tan iyo 2004 (qaar kalena afar jibaar)."
6810e37ec93e59710861e0d7,The plan is to leverage the widespread use of mobile phones in developing countries – 64 percent of cell phone users are in the developing world.,Qorshuhu waa in la isticmaalo isticmaalka ballaaran ee taleefannada gacanta ee wadamada soo koraya - 64 boqolkiiba dadka isticmaala taleefannada gacanta waxay ku nool yihiin wadamada soo koraya.
6810e37ec93e59710861e0d8,"The report highlights projects such as Project Masiluleke (or Project M) in South Africa, a SMS-based service that promotes an AIDS hotline and provides HIV/AIDS education.","Warbixintu waxay iftiiminaysaa mashaariic sida Mashruuca Masiluleke (ama Mashruuca M) ee Koonfur Afrika, oo ah adeeg ku salaysan SMS oo kor u qaada khadka taleefanka ee AIDS-ka isla markaana bixiya waxbarashada HIV/AIDS."
6810e37ec93e59710861e0d9,"Traditionally, these commodities were procured in “mandis” (major agricultural marketing centers in rural areas of India), where the middleman used to make most of the profit.","Dhaqan ahaan, badeecadahan waxaa laga soo iibsan jiray ""mandis"" (xarumaha waaweyn ee suuqgeynta beeraha ee miyiga Hindiya), halkaas oo dhexdhexaadiyaha uu ka heli jiray faa'iidada ugu badan."
6810e37ec93e59710861e0da,"During the 2008 Ghana Presidential elections, many Ghanaians took to social media sites such as Twitter and Facebook to share concerns and opinions about the process.","Intii lagu jiray doorashadii Madaxweynaha Ghana ee 2008, dad badan oo reer Ghana ah ayaa adeegsaday baraha bulshada sida Twitter iyo Facebook si ay u wadaagaan walaacyadooda iyo fikradahooda ku saabsan geeddi-socodka."
6810e37ec93e59710861e0db,"We found Oktavia Sidharta through Portnoy of Global Voices in Chinese, while our latest addition, Juliana Harsianti, is also an acquaintance of mine back in Jakarta.","Waxaan Oktavia Sidharta ka helnay Portnoy oo ka tirsan Global Voices oo ku qoran Shiine, halka qofkii ugu dambeeyay ee aan ku darnay, Juliana Harsianti, ay sidoo kale tahay qof aan is naqaan oo aan ku lahaa Jakarta."
6810e37ec93e59710861e0dc,"I don’t actually understand when courts should grant suspended sentences but, as a radio man, I am here to appreciate that this boy is a genius.”","Runtii ma fahmin goorta ay tahay in maxkamadaha ay xukuno hakad ku jiraan bixiyaan laakiin, anigoo ah nin raadiyaha ka shaqeeya, waxaan halkaan u joogaa inaan qiro in wiilkan uu yahay qof caqli badan."
6810e37ec93e59710861e0dd,According to the project blog the meeting was organized according to the format of a Barcamp and was rightly dubbed as the second Barcamp of Madagascar.,"Sida laga soo xigtay baloogga mashruuca, kulanka waxaa loo qabanqaabiyay qaabka Barcamp, waxaana si sax ah loogu magac daray Barcamp-kii labaad ee Madagascar."
6810e37ec93e59710861e0de,"An agreement that if implemented with good faith, will deliver a peaceful way forward toward a stable economy, a new constitution and free and fair elections.","Heshiis haddii lagu fuliyo niyad sami, uu horseedi doono waddo nabdoon oo loo maro dhaqaale xasilloon, dastuur cusub iyo doorasho xor iyo xalaal ah."
6810e37ec93e59710861e0df,Spanish journalist Hernán Zin met Namujimbo in his office when he traveled to Bukavu last summer to report on sexual violence as a weapon of war.,Suxufiga reer Spain Hernán Zin wuxuu la kulmay Namujimbo xafiiskiisa markii uu u safray Bukavu xagaagii hore si uu warbixin uga diyaariyo rabshadaha galmada oo ah hub dagaal.
6810e37ec93e59710861e0e0,"On January 12th, Yar'Adua gave an interview confirming that he was alive and receiving treatment, though he gave no indication when he would return to Nigeria.","Bishii Janaayo 12-keedii, Yar'Adua wuxuu bixiyay wareysi uu ku xaqiijinayo inuu nool yahay oo uu daaweyn helayo, in kastoo uusan sheegin goorta uu ku laaban doono Nayjeeriya."
6810e37ec93e59710861e0e1,GV: So how does architecture host that relationship between people and environment in a world where technology is such an influence and is changing so fast?,GV: Haddaba sidee bay dhismaha u martigelinaysaa xiriirka ka dhexeeya dadka iyo deegaanka adduunka oo tiknoolajiyadu saamayn weyn ku leedahay oo si degdeg ah isu beddelayo?
6810e37ec93e59710861e0e2,"For instance, high levels of inflation, would have meant returning to higher value denominations within a short space of time, as was the case in Zimbabwe.","Tusaale ahaan, heerarka sicir-bararka oo sarreeya, waxay la macno tahay in lagu laabanayo lacago qiimo sare leh muddo gaaban gudaheed, sida ay dhacday Zimbabwe."
6810e37ec93e59710861e0e3,"Despite a booming African economy with a growth rate of 3.8 percent, the economic situation in Madagascar, also known as the Great Island, continues to deteriorate.","In kasta oo dhaqaalaha Afrika uu si xawli ah u korayo, heerka kobaca uu yahay 3.8 boqolkiiba, xaaladda dhaqaale ee Madagascar, oo sidoo kale loo yaqaan Jasiiradda Weyn, ayaa sii xumaanaysa."
6810e37ec93e59710861e0e4,"Shortly after information from the hack became public, several security experts and journalists started posting Hacking Team's lengthy client list, internal communications records, and some invoices.","Wax yar ka dib markii macluumaadka la jabsaday uu soo shaac baxay, dhowr khabiir oo amniga ah iyo saxafiyiin ayaa bilaabay inay soo dhigaan liiska macaamiisha shirkadda Hacking Team, diiwaanka isgaarsiinta gudaha, iyo qaar ka mid ah biilasha."
6810e37ec93e59710861e0e5,"Since then, the results of various studies would seem to confirm these positive results, giving way to new approaches in the fight against the AIDS epidemic.","Tan iyo markaas, natiijooyinka daraasado kala duwan waxay u muuqdaan inay xaqiijinayaan natiijooyinkan wanaagsan, iyagoo u gogol xaaraya habab cusub oo looga hortago faafitaanka cudurka AIDS."
6810e37ec93e59710861e0e6,"By visiting the places where our patients live we can better understand the difficulties, the problems, and together we can work out ways to overcome them.","Marka aan booqano goobaha ay bukaannadayadu ku nool yihiin waxaan si fiican u fahmi karnaa dhibaatooyinka, caqabadaha, oo wadajir ayaan uga shaqeyn karnaa sidii looga gudbi lahaa."
6810e37ec93e59710861e0e7,"Her radio broadcast reaches many ears that day, as many locals only speak Wolof and may only get their news from an oral medium like radio.","Barnaamijkeedii raadiyaha ayaa gaaray dhego badan maalintaas, maadaama dad badan oo deegaanka ah ay ku hadlaan af Wolof oo kaliya waxayna wararkooda ka heli karaan oo keliya warbaahinta afka ah sida raadiyaha."
6810e37ec93e59710861e0e8,"As the director of the AWJP, Catherine Gicheru explains that gender-based violence and maternal-fetal health issues are significant topics that affect women in every African nation.","Agaasimaha AWJP, Catherine Gicheru, waxay sharraxaysaa in rabshadaha ku salaysan jinsiga iyo arrimaha caafimaadka hooyada iyo uurjiifka ay yihiin mowduucyo muhiim ah oo saameeya haweenka ku nool dal kasta oo Afrika ah."
6810e37ec93e59710861e0e9,Combining each journalist's local knowledge of women's issues — such as gender violence in Senegal compared to Nigeria — can help enrich and strengthen collaborative storytelling.,Isku-darka aqoonta maxalliga ah ee wariye kastaa u leeyahay arrimaha haweenka - sida rabshadaha jinsiga ee Senegal marka loo eego Nayjeeriya - waxay gacan ka geysan kartaa kobcinta iyo xoojinta sheeko-wadaagga wada-shaqayneed.
6810e37ec93e59710861e0ea,"With the survey results on the barriers facing women journalists in these three francophone countries, Gicheru hopes to land more funding to launch the journalism fellowship.","Iyada oo natiijooyinka sahanka ku saabsan caqabadaha haysta saxafiyiinta haweenka ah ee saddexdan waddan ee ku hadla afka Faransiiska, Gicheru waxay rajeyneysaa inay hesho maalgelin dheeraad ah si ay u bilowdo deeqda waxbarasho ee saxaafadda."
6810e37ec93e59710861e0eb,"Algerian blogger Merzoug Touati was sentenced to ten years in prison in late May for reporting online about austerity strikes, job protests, and human rights violations.","Qoraa Blog ah oo u dhashay Aljeeriya Merzoug Touati ayaa lagu xukumay toban sano oo xabsi ah dhammaadkii bishii Maajo ka dib markii uu online ka soo sheegay shaqo joojin dhaqaale xumo awgeed, dibadbaxyo shaqo la'aan ah, iyo xadgudubyo xuquuqda aadanaha."
6810e37ec93e59710861e0ec,"A man from Kerala, India was arrested by police after writing a Facebook post about a damaged road, calling on a local politician to repair it.","Nin u dhashay Kerala, Hindiya ayaa waxaa xidhay booliiska ka dib markii uu qoray qoraal Facebook ah oo ku saabsan waddo burbursan, isagoo ugu baaqay siyaasi deegaanka ah inuu hagaajiyo."
6810e37ec93e59710861e0ed,"The  Portuguese language, spoken by more than 200 million people around the world, has often been described as the “fatherland” or “motherland” of the Portuguese-speaking world.","Luqadda Boortaqiiska, oo ay ku hadlaan in ka badan 200 milyan oo qof oo adduunka ah, ayaa badanaa lagu tilmaamaa ""dhulka aabbaha"" ama ""dhulka hooyada"" ee dunida ku hadasha Boortaqiiska."
6810e37ec93e59710861e0ee,"Though climate change is a global phenomenon, experts warn that its health consequences will be the most severe for the poorest people in the poorest countries.","In kasta oo isbeddelka cimiladu uu yahay dhacdo caalami ah, khubaradu waxay ka digayaan in cawaaqib xumada caafimaad ee ugu daran ay la kulmi doonaan dadka ugu saboolsan ee ku nool waddamada ugu saboolsan."
6810e37ec93e59710861e0ef,"As a community, we have a responsibility to stand in solidarity with activists promoting freedom and exposing human rights violations in service of our shared humanity.","Bulsho ahaan, waxaa naga saaran mas'uuliyad ah inaan garab istaagno dadka u dhaqdhaqaaqa xuquuqda aadanaha ee kor u qaadaya xoriyadda iyo soo bandhigaya xadgudubyada xuquuqda aadanaha si loogu adeego aadannimadeenna wadajirka ah."
6810e37ec93e59710861e0f0,"In early 2021, over 4,000 Dagbani words were recorded and uploaded to Wikimedia Commons as part of a campaign to raise the visibility of the language.","Horraantii 2021, in ka badan 4,000 oo erey oo Af-Dagbani ah ayaa la duubay laguna soo geliyay Wikimedia Commons iyadoo qayb ka ah olole lagu kordhinayo muuqaalka luqadda."
6810e37ec93e59710861e0f1,"In recent days, it had been rumored that the government of President Condé would soon introduce the instruction of national languages into our country's educational system.","Maalmihii u dambeeyay, waxaa jiray hadal hayn ah in dowladda Madaxweyne Condé ay dhawaan soo bandhigi doonto barashada luqadaha qaranka ee nidaamka waxbarashada dalkeenna."
6810e37ec93e59710861e0f2,The Nigerien people will show resilience and will get through this because freedom and the ascerting of souvereignty have a price they have decided to pay.,Dadka reer Niger waxay muujin doonaan adkaysi waxayna ka gudbi doonaan tan sababtoo ah xorriyadda iyo xaqiijinta madax-bannaanida waxay leeyihiin qiimo ay go'aansadeen inay bixiyaan.
6810e37ec93e59710861e0f3,He was subsequently charged with “spreading false information by electronic means” at the Criminal Chamber of Benin’s Court of Repression of Economic Offenses and Terrorism CRIET).,"Waxaa markii dambe lagu soo oogay dacwad ah ""faafinta warar been abuur ah oo loo marayo qaabab elektaroonik ah"" oo ka dhacday Maxkamadda Dembiyada Dhaqaalaha iyo Argagixisada ee Benin (CRIET)."
6810e37ec93e59710861e0f4,This modernised Rhumba which is retaining its traditional style while embracing new sounds has grown in appeal to both old and new fans of the genre.,Rhumba-kan casriga ah oo ilaalinaya qaabkiisii ​​dhaqameed isla markaana qaadanaya codad cusub ayaa soo jiidasho u yeelatay taageerayaashii hore iyo kuwa cusub ee noocaas ah.
6810e37ec93e59710861e0f5,The emergence of a new generation of Rhumba artists who are infusing fresh styles into the Rhumba sound is making it more appealing to younger audiences.,Soo ifbaxa jiil cusub oo fannaaniinta Rhumba ah oo ku soo kordhinaya qaabab cusub codka Rhumba ayaa ka dhigaya mid aad u soo jiidasho badan dhagaystayaasha da'da yar.
6810e37ec93e59710861e0f6,"Coleman Donaldson, a linguistic anthropologist at the University of Hamburg is the founder of An ka taa (“let’s go”) an online project that teaches Bambara language.","Coleman Donaldson, oo ah aqoonyahan luqadeed ka tirsan Jaamacadda Hamburg, waa aasaasaha An ka taa (""aan tagno"") oo ah mashruuc online ah oo bara luqadda Bambara."
6810e37ec93e59710861e0f7,"So, it is really important to keep it a friendly and fun environment for everybody (not saying that work places shouldn’t be fun and friendly too…).","Marka, aad ayey muhiim u tahay in jawi saaxiibtinimo iyo farxad leh loo abuuro qof walba (taas macnaheedu maaha in goobaha shaqadu aysan noqon karin kuwo farxad iyo saaxiibtinimo leh...)."
6810e37ec93e59710861e0f8,"In November, on 11/11/11 we invite world citizens to help create a collaborative portrait of humanity with: photos, films, audio, and blog posts about this day.","Bishii Nofeembar, 11/11/11, waxaan ku casuumeynaa muwaadiniinta adduunka inay naga caawiyaan abuurista sawir wadajir ah oo bini'aadanimo ah oo leh: sawirro, filimaan, codad, iyo qoraallo blog ah oo ku saabsan maalintan."
6810e37ec93e59710861e0f9,"“We cannot sit still and work in a bubble without thinking about our environment and what surrounds us,” said Koraichi in an interview with Global Voices.","""Ma fariisan karno oo ku shaqeyn karno meel cidlo ah annaga oo aan ka fikirin deegaankeena iyo waxa nagu wareegsan,"" ayuu Koraichi ku yiri wareysi uu siiyay Global Voices."
6810e37ec93e59710861e0fa,"So before you applaud Morocco for building the largest solar park in the world, think about how it’s impacting local communities already experiencing a water crisis.","Markaa ka hor inta aadan u sacabin Morocco dhismaha beerta qoraxda ugu weyn adduunka, ka fikir sida ay u saameynayso bulshooyinka deegaanka ee durbaba la kulmaya dhibaatada biyaha."
6810e37ec93e59710861e0fb,"Malanje was “rewarded” with a luxury hotel, but other provinces will have the same privilege, with the construction of resorts, residential hotels and other similar investments.","Malanje waxaa ""la guddoonsiiyay"" hudheel raaxo leh, laakiin gobolada kale waxay yeelan doonaan mudnaan la mid ah, iyadoo la dhisayo goobo dalxiis, hoteello degenaansho iyo maalgashiyo kale oo la mid ah."
6810e37ec93e59710861e0fc,US President Barack Obama has received thousands of text messages about Africa after he asked people to send questions before his trip to Ghana on Friday.,Madaxweynaha Mareykanka Barack Obama ayaa helay kumanaan farriimo qoraaleed oo ku saabsan Afrika ka dib markii uu dadka weydiistay inay soo diraan su'aalo ka hor safarkiisa uu ku tagayo Ghana Jimcaha.
6810e37ec93e59710861e0fd,Students had to go back to their hometown for the summer holidays: we used this time to collect data and stories from these far away places.,Ardaydu waxay ku qasbanaadeen inay ku laabtaan magaalooyinkoodii fasaxa xagaaga: waxaan waqtigan u isticmaalnay inaan xog iyo sheekooyin ka soo ururinno meelahaas fog fog.
6810e37ec93e59710861e0fe,"The Cup of Nations, the most important international football competition in Africa, is taking place in Gabon and Equatorial Guinea between January 21 and 12 February.","Koobka Qaramada, oo ah tartanka kubadda cagta ee ugu muhiimsan Afrika, ayaa ka dhacaya Gabon iyo Equatorial Guinea inta u dhaxaysa 21 Janaayo iyo 12 Febraayo."
6810e37ec93e59710861e0ff,"It is a punishment which fits over the press law rather than criminal matters where we had boarded the prosecutor, provoking disgust and shocking the world.","Waa ciqaab ku habboon sharciga saxaafadda halkii ay ka ahaan lahayd arrimaha dambiyada oo aan ku soo xidhnay xeer ilaaliyaha, taasoo kicisay karaahiyo iyo naxdin adduunka."
6810e37ec93e59710861e100,"Beyond the three journalists from The New Courier, the two other defendants in the entourage of attorney (his secretary and his communications advisor) have been released.","Marka laga reebo saddexda wariye ee ka socda The New Courier, labadii eedaysane ee kale ee la socday qareenka (xoghayihiisa iyo la taliyihiisa dhanka isgaarsiinta) ayaa la sii daayay."
6810e37ec93e59710861e101,"Organizers intended for the chain to reach the home of President Enrique Pena Nieto, the bill’s chief proponent, but police forced protesters to alter its trajectory.","Qabanqaabiyayaashu waxay doonayeen in silsiladdu ay gaarto guriga Madaxweyne Enrique Pena Nieto, oo ah hormuudka hindise-sharciyeedka, laakiin booliisku waxay ku qasbeen dibadbaxayaasha inay beddelaan jihaynteeda."
6810e37ec93e59710861e102,"Others gather in transit sites on the outskirts of the flooded area, waiting to be resettled in a location yet to be determined by the authorities.","Kuwo kalena waxay ku ururaan goobaha marinka ee duleedka aagga daadadku ka dhacay, iyagoo sugaya in dib loogu dejiyo goob ay weli go'aaminayaan mas'uuliyiinta."
6810e37ec93e59710861e103,Scientists insist that climate change played a major role in creating this cyclone and the widespread flooding witnessed over the last few weeks in southern Africa.,Saynisyahannadu waxay ku adkeysanayaan in isbeddelka cimiladu uu door weyn ka qaatay abuurista duufaantan iyo daadadka baahsan ee ka dhacay toddobaadyadii la soo dhaafay koonfurta Afrika.
6810e37ec93e59710861e104,"For a few thousand dollars, “a company, a brand of beer, a politicians, or an officer in the army” can see his name placed in a song.","Qarash dhowr kun oo dollar ah, ""shirkad, nooc biir ah, siyaasiyiin, ama sarkaal ka tirsan ciidanka"" wuxuu arki karaa magaciisa oo lagu dhejiyay hees."
6810e37ec93e59710861e105,"Difference in price for good quality and inferior quality was less, and hence there was no incentive for the farmers to invest and produce good quality output.","Farqiga qiimaha ee tayada wanaagsan iyo tayada liidata ayaa yaraa, sidaas darteedna ma jirin wax dhiirigelin ah oo beeralayda ku dhiirrigelinaya inay maalgashadaan oo ay soo saaraan wax soo saar tayo leh."
